EventID,PrimaryPDG,PrimaryMom,PrimaryPosX,PrimaryPosY,PrimaryPosZ,RICH1_Beta,RICH1_NPE,RICH2_Beta,RICH2_NPE,Calo_TotalE,Calo_EoP,DWC1_NHits,DWC1_TrackAngle,DWC2_NHits,DWC2_TrackAngle,DecayKinkDetected,SC1_Hit,SC2_Hit,TOF,Decayed,DecayPosX,DecayPosY,DecayPosZ,DecayTime,DecayProductPDG,ReconstructedPID,Survived,RunNumber
12.0,211.0,7.928344997618589,0.26157410235178125,0.33559989107108573,-50.0,1.0007638387144147,61,1.0007638387144147,55,0.1899920841121897,0.02396364993819732,11,0.0,12,0.0,0,1,1,50.0,0,0.0,0.0,0.0,0.0,0,211.0,1,2
13.0,211.0,8.073907510391283,-0.18154764530328157,-1.19948685255164,-50.0,1.0001813430896336,61,1.0001813430896336,59,0.0517289062339894,0.006406923310356633,13,0.0,12,0.0,0,1,1,50.0,0,0.0,0.0,0.0,0.0,0,211.0,1,2
14.0,211.0,8.230798883023686,-0.20869642426968515,-0.0640444957273556,-50.0,0.9989835914793758,59,0.9989835914793758,62,0.013524283131521708,0.0016431312833333858,11,0.0,13,0.0,0,1,1,50.0,0,0.0,0.0,0.0,0.0,0,211.0,1,2
15.0,211.0,7.992038327947895,-0.3190764494413032,2.138183299597109,-50.0,0.9994821731235012,67,0.9994821731235012,60,0.1739980725475322,0.02177142618786833,14,0.0,11,0.0,0,1,1,50.0,0,0.0,0.0,0.0,0.0,0,211.0,1,2
16.0,211.0,7.938241957455353,-0.784564661775246,0.579298465569716,-50.0,0.9997700002954714,61,0.9997700002954714,56,0.005281673655166436,0.0006653455114461522,11,0.0,16,0.0,0,1,1,50.0,0,0.0,0.0,0.0,0.0,0,211.0,1,2
17.0,211.0,8.02545492150027,-0.0708691644563171,1.5863450769252065,-50.0,1.000675257742344,59,1.000675257742344,63,0.03437600050147553,0.004283370953761375,11,0.0,10,0.0,0,1,1,50.0,0,0.0,0.0,0.0,0.0,0,211.0,1,2
18.0,211.0,7.895636318526284,0.5365075707854988,-0.4682793464829248,-50.0,0.9997080628545252,67,0.9997080628545252,62,0.09879608240973635,0.012512744815502923,14,0.0,12,0.0,0,1,1,50.0,0,0.0,0.0,0.0,0.0,0,211.0,1,2
19.0,211.0,7.945925901405906,-0.8920072097863008,0.382674628954229,-50.0,0.9988479382476735,62,0.9988479382476735,54,0.01938611012343812,0.002439754707504641,11,0.0,10,0.0,0,1,1,50.0,0,0.0,0.0,0.0,0.0,0,211.0,1,2
20.0,211.0,7.9854571232446565,0.7569867334743885,-0.31806653388505113,-50.0,0.9979849379560024,60,0.9979849379560024,59,0.1650795989452768,0.020672529624478346,11,0.0,12,0.0,0,1,1,50.0,0,0.0,0.0,0.0,0.0,0,211.0,1,2
21.0,211.0,7.9807654241676165,-1.5835179192102316,-0.5571775721773592,-50.0,1.0003924102499346,59,1.0003924102499346,57,0.1810986991260254,0.02269189601508852,11,0.0,11,0.0,0,1,1,50.0,0,0.0,0.0,0.0,0.0,0,211.0,1,2
22.0,211.0,8.093725889441018,-0.3375803503256734,0.5925910076394025,-50.0,0.9995395617047214,67,0.9995395617047214,60,0.19108690775219017,0.02360926356568116,16,0.0,11,0.0,0,1,1,50.0,0,0.0,0.0,0.0,0.0,0,211.0,1,2
