EventID,PrimaryPDG,PrimaryMom,PrimaryPosX,PrimaryPosY,PrimaryPosZ,RICH1_Beta,RICH1_NPE,RICH2_Beta,RICH2_NPE,Calo_TotalE,Calo_EoP,DWC1_NHits,DWC1_TrackAngle,DWC2_NHits,DWC2_TrackAngle,DecayKinkDetected,SC1_Hit,SC2_Hit,TOF,Decayed,DecayPosX,DecayPosY,DecayPosZ,DecayTime,DecayProductPDG,ReconstructedPID,Survived,RunNumber
5976.0,211.0,7.9763913668699535,-0.48552171152514206,0.06724470950379209,-50.0,1.0019114767313828,55,1.0019114767313828,56,0.10890647172525345,0.01365360182520606,11,0.0,12,0.0,0,1,1,50.0,0,0.0,0.0,0.0,0.0,0,211.0,1,3
5977.0,211.0,8.077066791101041,1.5348434016144095,0.6029125732357182,-50.0,1.0017019453463567,59,1.0017019453463567,59,0.19643822422189972,0.0243204902599452,11,0.0,10,0.0,0,1,1,50.0,0,0.0,0.0,0.0,0.0,0,211.0,1,3
5978.0,211.0,8.036797223367206,-0.40539503147815814,-0.038024286971799805,-50.0,1.0002572629502138,62,1.0002572629502138,58,0.13096864620384738,0.01629612425992938,12,0.0,12,0.0,0,1,1,50.0,0,0.0,0.0,0.0,0.0,0,211.0,1,3
5979.0,211.0,8.066158315197333,-1.4754326602238816,1.2599292495188015,-50.0,0.99835424690515,54,0.99835424690515,54,0.10558141576004046,0.013089430139390647,11,0.0,13,0.0,0,1,1,50.0,0,0.0,0.0,0.0,0.0,0,211.0,1,3
5980.0,211.0,7.998410472500653,0.951407714516678,1.0756071373288578,-50.0,0.999697381276952,59,0.999697381276952,61,0.13605503169984956,0.017010258746737315,12,0.0,13,0.0,0,1,1,50.0,0,0.0,0.0,0.0,0.0,0,211.0,1,3
5981.0,211.0,7.959687377579591,-0.07188319809121245,0.9357055029487155,-50.0,1.0009469642687727,66,1.0009469642687727,65,0.10779817262076245,0.013543015888337827,11,0.0,13,0.0,0,1,1,50.0,0,0.0,0.0,0.0,0.0,0,211.0,1,3
5982.0,211.0,8.090473147471561,0.37443390394504755,1.6073115182042987,-50.0,0.9994983567659738,54,0.9994983567659738,56,0.06342072934218498,0.007838939476859305,13,0.0,15,0.0,0,1,1,50.0,0,0.0,0.0,0.0,0.0,0,211.0,1,3
5983.0,211.0,8.094502123266423,1.3213320849731158,0.38034537413747027,-50.0,1.0013555360600472,58,0.0,0,0.0,0.0,13,0.0,0,0.0,1,1,0,0.0,1,0.0,0.0,734.8798880250441,2.6184666532143028e-08,-13,211.0,0,3
5984.0,211.0,8.046771504119356,-0.5428225199758991,-0.9868046478586283,-50.0,1.0005937365139588,68,1.0005937365139588,65,0.01804357952127937,0.002242337751487337,13,0.0,13,0.0,0,1,1,50.0,0,0.0,0.0,0.0,0.0,0,211.0,1,3
5985.0,211.0,8.043330559653189,2.7307428486217518,-1.7260323407670852,-50.0,1.0007038961461099,59,1.0007038961461099,58,0.10610068499843238,0.013191138199721984,11,0.0,13,0.0,0,1,1,50.0,0,0.0,0.0,0.0,0.0,0,211.0,1,3
